address;categoryName;city;image;isAdvertisement;lat;lon;phone;postalCode;reviewsCount;title;star;url;website
"40 Bd Arago, 75013 Paris, France";Pub irlandais;Paris;https://lh5.googleusercontent.com/p/AF1QipN0gF7xXh_ARND4R13JGaUAARtoP9TcVlYC5V0F=w1920-h1080-k-no;FALSE;488.352.054;23.460.022;+33 1 43 37 60 93;75013;112;THE IRISHMAN;4.7;"https://www.google.com/maps/place/THE+IRISHMAN/@48.8352544,2.3438068,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6710e5a85043b:0x69e13738e8290c4c!8m2!3d48.8352054!4d2.3460022?hl=fr";irishman.paris
"92 Bd de Clichy, 75018 Paris, France";Pub irlandais;Paris;https://lh5.googleusercontent.com/p/AF1QipMtzEGvDfQ5cGjp7yaUAg6QbuC7QS-1a9x-aosG=w1920-h1080-k-no;FALSE;48.884.184;2.331.986;+33 1 53 09 08 49;75018;2309;O'Sullivans By The Mill;4;"https://www.google.com/maps/place/O'Sullivans+By+The+Mill/@48.8842209,2.329817,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff5c563f0d3:0x3989779bf36ace7a!8m2!3d48.884184!4d2.331986?hl=fr";osullivans-pubs.com
"51 Rue du Chevalier de la Barre, 75018 Paris, France";Pub irlandais;Paris;https://lh5.googleusercontent.com/p/AF1QipMJoFlJz0jJU6lJJwsTxRI129zLdQA6TkMj5F-k=w1920-h1080-k-no;FALSE;488.870.112;23.420.443;+33 1 71 70 12 83;75018;339;La Virgule;3.9;"https://www.google.com/maps/place/La+Virgule/@48.8869824,2.3398455,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e5cb027988f:0xf038d2688db6acc8!8m2!3d48.8870112!4d2.3420443?hl=fr";
"118 Bd de Clichy, 75018 Paris, France";Pub irlandais;Paris;https://lh5.googleusercontent.com/p/AF1QipMxRum0WZZ_bHG2lrfrvRAsNDaBa922fQPQBV9Q=w1920-h1080-k-no;FALSE;488.845.767;233.027;+33 1 83 94 25 43;75018;342;The Harp Bar;4.4;"https://www.google.com/maps/place/The+Harp+Bar/@48.884566,2.3280753,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e4e7bf165d9:0xcf33709cb48abe72!8m2!3d48.8845767!4d2.33027?hl=fr";
"5 All. Raymond Nègre, 94340 Joinville-le-Pont, France";Pub irlandais;Joinville-le-Pont;https://lh5.googleusercontent.com/p/AF1QipPbzz_5033TASu0K2jg7NNJ9BjH4oAM9hu5YJ8=w1920-h1080-k-no;FALSE;48.819.841;24.752.029;+33 1 45 14 67 76;94340;802;Pub Soul Cat;4.5;"https://www.google.com/maps/place/Pub+Soul+Cat/@48.819841,2.4730142,17z/data=!3m1!4b1!4m5!3m4!1s0x47e60d226ed58e07:0x1e18e0b51f883e3f!8m2!3d48.819841!4d2.4752029?hl=fr";eatbu.com
"3 bis Cité Souzy, 75011 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMo-vqNBwmNGH_ZAp-Izn6blzrqxDIEZwsgCulo=w1920-h1080-k-no;TRUE;488.515.851;23.889.473;+33 1 43 48 56 04;75011;7;Un Eté à Paris;5;"https://www.google.com/maps/place/Un+Et%C3%A9+%C3%A0+Paris/@48.8515579,2.3867593,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67363ee6b80a5:0x6e627243c749ad26!8m2!3d48.8515851!4d2.3889473?hl=fr";uneteaparis.com
"28 Rue Saint-Roch, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOprOF7i4d7Qkb8aImao44f2f3HtJpkx8fW5eRZ=w1920-h1080-k-no;FALSE;488.661.983;23.328.844;+33 1 70 83 00 00;75001;91;Le Roch Restaurant & Bar;4.4;"https://www.google.com/maps/place/Le+Roch+Restaurant+%26+Bar/@48.8661854,2.3307424,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e2fe133a8bb:0x61103fea2f66cfce!8m2!3d48.8661983!4d2.3328844?hl=fr";leroch-hotel.com
"95 Rue Saint-Honoré, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMFrze5QPmwDu06jHMaLE6vjDBYdCqzVzhIqTA=w1920-h1080-k-no;FALSE;488.612.709;23.431.988;+33 9 54 00 10 47;75001;391;Le Brun;4.6;"https://www.google.com/maps/place/Le+Brun/@48.8612937,2.3410152,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e218a2d33e7:0x2554fd1569098780!8m2!3d48.8612709!4d2.3431988?hl=fr";le-brun.fr
"41 Bd de Sébastopol, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMuAuQ1t0Gd45Cuda8EivjkAd31VmrdIBNJBPjh=w1920-h1080-k-no;FALSE;488.613.625;23.495.626;;75001;407;le Paris Halles;3.7;"https://www.google.com/maps/place/le+Paris+Halles/@48.8613889,2.3472557,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e194c6d23c1:0x9cbbca6082d9b4ed!8m2!3d48.8613625!4d2.3495626?hl=fr";
"1 Pl. de la Bourse, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOjx8bTmnxtJW1WGs7txge5tQx0IXBk5qZOmdB0=w1920-h1080-k-no;FALSE;488.684.807;23.417.226;+33 1 42 60 00 44;75002;939;Le Préaumur;4.1;"https://www.google.com/maps/place/Le+Pr%C3%A9aumur/@48.8684435,2.3395197,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3cf74aa9b5:0x43a012a73fe49d5b!8m2!3d48.8684807!4d2.3417226?hl=fr";lepreaumur.fr
"44 Rue Notre Dame des Victoires, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPq_kE-IaYlK4TmOPT7CEan7chnnM2wmanIPumb=w1920-h1080-k-no;FALSE;488.691.218;23.422.602;+33 1 42 36 46 73;75002;211;Hollywood Savoy;4.2;"https://www.google.com/maps/place/Hollywood+Savoy/@48.8691214,2.3400655,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c571a33a7:0xeefffaea4dcf4ae7!8m2!3d48.8691218!4d2.3422602?hl=fr";thehollywoodsavoy.com
"Palais Brongniart, 33 Pl. de la Bourse, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMTRHMWb5qE7fg9fF2ZaXnIFbRZIq0SYUChEXKF=w1920-h1080-k-no;FALSE;488.688.327;23.416.499;+33 1 42 60 07 06;75002;230;CHAI BRONGNIART - restaurant - bar - événementiel;3.8;"https://www.google.com/maps/place/CHAI+BRONGNIART+-+restaurant+-+bar+-+%C3%A9v%C3%A9nementiel/@48.8688327,2.3394612,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f8aaf6b7203:0xe5c39a6d657836a5!8m2!3d48.8688327!4d2.3416499?hl=fr";chaibrongniart.com
"23 Bd de Sébastopol, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNXd0YTHCstouzpahzIIGWREMpgPGy7oAUnocr0=w1920-h1080-k-no;FALSE;488.599.575;23.487.897;+33 1 45 08 02 03;75001;251;Chouchou;3.9;"https://www.google.com/maps/place/Chouchou/@48.859975,2.3465297,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f92a9e30c1f:0xa168c03346f62a0a!8m2!3d48.8599575!4d2.3487897?hl=fr";restaurantchouchouparis.fr
"15 Rue du Cygne, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPNtHyN2LEVr2PCrM1WIClvA95ZC9ueNK99DyLX=w1920-h1080-k-no;FALSE;48.863.331;2.348.523;+33 1 40 26 27 27;75001;992;Zango;4;"https://www.google.com/maps/place/Zango/@48.863331,2.3463343,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1905f0621d:0xee6c02e8788960ee!8m2!3d48.863331!4d2.348523?hl=fr";zango.fr
"2 Rue Berger, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipO_OfthLbQByOvtH_BURPT3SQKDD8tbO2J8iUBl=w1920-h1080-k-no;FALSE;488.608.321;23.487.703;+33 1 42 33 81 62;75001;2679;Café Rive Droite;3.5;"https://www.google.com/maps/place/Caf%C3%A9+Rive+Droite/@48.8608257,2.3466075,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1ec9a66a43:0x2d60aa08f29dda3!8m2!3d48.8608321!4d2.3487703?hl=fr";caferivedroite.com
"22-30 Gal Montmartre, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPCOQQETCY_MUT6K16p8atnVNQ2fq3Di-rT7kY9=w1920-h1080-k-no;FALSE;488.705.534;23.416.087;+33 1 44 82 08 54;75002;368;Coinstot Vino;4.3;"https://www.google.com/maps/place/Coinstot+Vino/@48.8705534,2.33942,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c3d0f8c45:0xa8f9a2919f515069!8m2!3d48.8705534!4d2.3416087?hl=fr";coinstotvino.business.site
"4 Bis Rue Saint-Sauveur, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNscMhkI4-bh3Xi9M3tq4bhe9OTHnXXAkmmTD9K=w1920-h1080-k-no;FALSE;48.865.889;23.497.886;+33 1 40 26 69 66;75002;491;Klay Saint Sauveur;4;"https://www.google.com/maps/place/Klay+Saint+Sauveur/@48.8658742,2.3475937,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e19e477f357:0x66cecaaea7361c7c!8m2!3d48.865889!4d2.3497886?hl=fr";klaysaintsauveur.fr
"7 Rue de l'Échelle, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOP9LqoR_5GsSLOJHtSss9_ggFXuT9HL7YSv6ji=w1920-h1080-k-no;FALSE;488.639.998;23.341.792;+33 1 42 60 91 22;75001;37;Le Comptoir du Chantier;3.7;"https://www.google.com/maps/place/Le+Comptoir+du+Chantier/@48.864018,2.3319541,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e25826daf19:0x7da1732a8aba45a1!8m2!3d48.8639998!4d2.3341792?hl=fr";hotel-normandy.com
"23 Av. Victoria, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNy6WZ-h-fM2xIZdZnhOwBAyfKxDvr_Kg6vlnbv=w1920-h1080-k-no;FALSE;4.885.804;23.459.491;+33 1 42 86 04 50;75001;202;Joly;3.9;"https://www.google.com/maps/place/Joly/@48.85804,2.3437604,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f97f44aa5:0x5e510f6196be04e6!8m2!3d48.85804!4d2.3459491?hl=fr";cafe-joly.com
"8 Rue Coquillière, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipM9esQleuqF1RkO6cTkGK_OTFdk19bjmBwpJF0l=w1920-h1080-k-no-pi-0-ya164.20508-ro0-fo100;FALSE;488.635.375;23.436.125;+33 1 40 28 99 99;75001;1454;Bliss;3.8;"https://www.google.com/maps/place/Bliss/@48.8635921,2.3414558,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e2266cc3cf5:0x821ae66901843ca5!8m2!3d48.8635375!4d2.3436125?hl=fr";blissparis.fr
"47 Rue Vavin, 75006 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPynzeGXuUuf0q99rYgD7HE0NpFYmXZTxBr1ujC=w1920-h1080-k-no;TRUE;488.426.786;23.288.615;+33 1 40 46 80 81;75006;1045;"Cubana Café Bar a Cocktail, Restaurant, Fumoir, Terrasse";4.2;"https://www.google.com/maps/place/Cubana+Caf%C3%A9+Bar+a+Cocktail,+Restaurant,+Fumoir,+Terrasse/@48.8426412,2.3267326,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671cee1232183:0xf8b60817827a370b!8m2!3d48.8426786!4d2.3288615?hl=fr";cubanacafe.com
"5 Rue du 4 septembre, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipP5KjKYRYRZiwaCPekScAghT4Ae6pUwDzpO0Wyn=w1920-h1080-k-no;FALSE;4.886.914;2.338.375;+33 1 42 97 48 80;75002;175;L'ami Georges;4;"https://www.google.com/maps/place/L'ami+Georges/@48.8691389,2.3361858,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3ba1cfcc87:0x71d481541d0c17e8!8m2!3d48.86914!4d2.338375?hl=fr";
"77 Bd de Sébastopol, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMwCENQdYyOqRRFTbdGiqyiIaQRHEhmJTTvT66Q=w1920-h1080-k-no;FALSE;488.642.095;23.510.067;+33 1 42 33 06 80;75002;887;Le Grand Cerf;4.1;"https://www.google.com/maps/place/Le+Grand+Cerf/@48.8641963,2.348865,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1a2f5a1a4d:0xd84bef9e5fe55875!8m2!3d48.8642095!4d2.3510067?hl=fr";facebook.com
"4 Rue Saint-Denis, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPjQafiYdF0XKsyEgE0_5veu4Fqzl4vvIENrna6=w1920-h1080-k-no;FALSE;488.582.802;23.470.879;+33 1 42 33 08 50;75001;1620;Au Trappiste;4.1;"https://www.google.com/maps/place/Au+Trappiste/@48.858286,2.3449004,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1fac926581:0xa6abf12ce153852f!8m2!3d48.8582802!4d2.3470879?hl=fr";autrappiste.com
"9 Rue Saint-Denis, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOO-tbSn1JAJrBhhDiBorH2QQsmtoMGt8HYelTI=w1920-h1080-k-no;FALSE;48.859.244;234.753;+33 9 63 69 02 72;75001;163;The Drink Doctor : Brasserie de Châtelet;4.6;"https://www.google.com/maps/place/The+Drink+Doctor+:+Brasserie+de+Ch%C3%A2telet/@48.859244,2.3453413,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1efd5ee2db:0xc02c1fdd64de4871!8m2!3d48.859244!4d2.34753?hl=fr";thedrinkdoctor.fr
"3 Rue de la Bourse, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipN94d3bhzcGMfa-UBrUCSR0m6ST05XfIv9Pruzw=w1920-h1080-k-no;FALSE;488.694.121;23.396.903;+33 1 40 26 72 80;75002;350;Le Trader's;4.4;"https://www.google.com/maps/place/Le+Trader's/@48.8694001,2.3374957,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3cf40068a5:0xa1aa802fb768c7f7!8m2!3d48.8694121!4d2.3396903?hl=fr";tradersparisbourse.fr
"160 Rue Montmartre, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNNV3jrsP1KXO2YUFXDPCYRcvKm6henF-6sYhkT=w1920-h1080-k-no;FALSE;488.701.712;23.428.617;+33 1 40 41 05 56;75002;540;La Grosse Caisse;4.2;"https://www.google.com/maps/place/La+Grosse+Caisse/@48.8701829,2.3406998,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c350378b9:0xecffb08c0e78cf1a!8m2!3d48.8701712!4d2.3428617?hl=fr";lagrossecaisse.fr
"19 Rue Saint-Marc, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMJ-yTO7dWvP4MvHkutT6TArdhxYwvJ-Z6IcwP2=w1920-h1080-k-no;FALSE;488.704.135;234.022;+33 1 42 96 89 70;75002;311;Le Gavroche Bar à vins;4.5;"https://www.google.com/maps/place/Le+Gavroche+Bar+%C3%A0+vins/@48.8703583,2.3380057,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c0a2ddb69:0xc384e5dccedbd1fc!8m2!3d48.8704135!4d2.34022?hl=fr";facebook.com
"11 Rue Pierre Lescot, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOEiQMeLpLd1eALyFKqg7hBlNUTpmNokfbHYtNM=w1920-h1080-k-no;FALSE;488.627.727;23.484.473;+33 6 21 65 10 09;75001;196;Le Petit Paris;3.2;"https://www.google.com/maps/place/Le+Petit+Paris/@48.8627727,2.3462586,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e191756f927:0x8d2868db699b1de8!8m2!3d48.8627727!4d2.3484473?hl=fr";lepetitparisrestaurant.fr
"2 Rue du Bouloi, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPU2sPnqTqNf4BDsACGpUwNjBHDf03NLKb8f3A9=w1920-h1080-k-no;FALSE;488.628.989;23.397.947;+33 1 73 71 61 02;75001;221;Le Café de l'Epoque;3.6;"https://www.google.com/maps/place/Le+Caf%C3%A9+de+l'Epoque/@48.8628989,2.337606,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e23893db295:0xbfacad01fc5d6069!8m2!3d48.8628989!4d2.3397947?hl=fr";cafedelepoque.fr
"15 Bd des Italiens, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNRCQ_j39-2CfPEBtD5mdwuGXhqyVpaOIpcV0Uk=w1920-h1080-k-no;FALSE;488.713.329;23.371.899;+33 1 42 97 58 50;75002;388;Le Gramont Paris;3.8;"https://www.google.com/maps/place/Le+Gramont+Paris/@48.8713155,2.3350216,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3a2ada9eeb:0xbd31dc1286ca1aa7!8m2!3d48.8713329!4d2.3371899?hl=fr";le-gramont.com
"41 Rue Montmartre, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipO8iN7jMLHThYbMyfj3KWcXn5xlWRTAugFxWJkg=w1920-h1080-k-no;FALSE;488.654.694;23.446.647;+33 1 42 33 06 90;75002;1207;Le Tambour;4;"https://www.google.com/maps/place/Le+Tambour/@48.8654607,2.3424588,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22a42f583b:0xb74d880225da3d3c!8m2!3d48.8654694!4d2.3446647?hl=fr";facebook.com
"21 Rue des Halles, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPUQW7zpVBCy_NH6Q4mS74IXSMTeReThcGphlUu=w1920-h1080-k-no;FALSE;488.605.824;23.457.383;+33 1 42 21 02 01;75001;549;Carpe Diem Café;4.3;"https://www.google.com/maps/place/Carpe+Diem+Caf%C3%A9/@48.8605267,2.3435989,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f4f59992b:0xd870329bf0a5ef9a!8m2!3d48.8605824!4d2.3457383?hl=fr";carpediemcafe.fr
"9 Rue des Capucines, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipN7COJ1oDbK1OL-7Q-8azd03wx5KZhiMRQOPE_k=w1920-h1080-k-no;FALSE;488.687.287;2.329.536;+33 1 42 61 29 66;75001;84;Bakus;4.3;"https://www.google.com/maps/place/Bakus/@48.8686625,2.3272444,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f4cfb3428ef:0x9b07e5506ed8c6af!8m2!3d48.8687287!4d2.329536?hl=fr";bakus.com
"22 Rue de la Banque, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPXkHYNCYMdO0_piLakygVGIT5161NKf1Ft_W26=w1920-h1080-k-no;FALSE;488.683.161;23.412.762;+33 1 84 05 02 18;75002;135;Njutbar;4;"https://www.google.com/maps/place/Njutbar/@48.868311,2.3391124,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3ced815077:0xcc370c206f57d750!8m2!3d48.8683161!4d2.3412762?hl=fr";njutbar.fr
"15 Pl. Vendôme, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPC6JSZ3tpdS-M9a1ZtOaVNsFplqmuthRlfDIc2=w1920-h1080-k-no;FALSE;488.679.857;23.288.812;+33 1 43 16 33 74;75001;78;Bar Vendôme;4.6;"https://www.google.com/maps/place/Bar+Vend%C3%B4me/@48.8681231,2.3263698,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e318ba83ae3:0x58c17fb12e5cfd94!8m2!3d48.8679857!4d2.3288812?hl=fr";ritzparis.com
"23 Rue du Roule, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipODJJFHoO0QH6-1HgMP-RWLDeyoZFuUcg-aUWAd=w1920-h1080-k-no;FALSE;488.611.181;2.343.835;+33 1 45 08 11 41;75001;401;L'Express Bar;4.5;"https://www.google.com/maps/place/L'Express+Bar/@48.8611234,2.341624,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e21f6704bdf:0x96157c3dc9bc5c75!8m2!3d48.8611181!4d2.343835?hl=fr";
"55 Rue Montmartre, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNIgj_uMNMd2fOQJWsX3ygpDve6WR2brRbuuSQq=w1920-h1080-k-no;FALSE;488.659.546;23.445.047;+33 7 56 94 01 03;75002;212;Le Cœur Fou;4.2;"https://www.google.com/maps/place/Le+C%C5%93ur+Fou/@48.865953,2.3423063,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22b1f3cb85:0x62dad60cb59eaff8!8m2!3d48.8659546!4d2.3445047?hl=fr";lecoeurfouparis.fr
"87-89 Rue Montmartre, 75002 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOAzm8YsvrpGtLrr5v7x2h4utQ3nm5ibaGmdYiB=w1920-h1080-k-no;FALSE;488.677.345;23.436.839;+33 1 71 24 47 96;75002;1157;Le Biscornu;4.2;"https://www.google.com/maps/place/Le+Biscornu/@48.8677375,2.3415226,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3d1441604f:0xd64a77309428abc!8m2!3d48.8677345!4d2.3436839?hl=fr";lebiscornuparis.fr
"75 Rue de Turbigo, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMSgdTZ9jhSifoG5XO1TWDRg8v7Z0iHnLee_-lj=w1920-h1080-k-no;FALSE;488.664.391;2.359.901;+33 1 83 06 17 84;75003;424;La Favorite Turbigo;3.9;"https://www.google.com/maps/place/La+Favorite+Turbigo/@48.8665026,2.3576776,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0f652c1b3b:0xa8174305d7c1a01e!8m2!3d48.8664391!4d2.359901?hl=fr";instagram.com
"168 Rue Saint-Martin, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMTpcxt04xHCNz-3ws-b-OpKfoRVCKWa7iKW0wm=w1920-h1080-k-no-pi0-ya316.2621-ro-0-fo100;FALSE;48.862.172;2.352.091;+33 1 44 78 92 47;75003;140;Le Jojo Bar;3.8;"https://www.google.com/maps/place/Le+Jojo+Bar/@48.862172,2.3499023,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1bed098aef:0x3929ab02a1cb482c!8m2!3d48.862172!4d2.352091?hl=fr";
"Maison de l'Architecture, 148 Rue du Faubourg Saint-Martin, 75010 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMyQzW0T1DfQPco6DkcorC6FEUvfKaUcA0ucjwB=w1920-h1080-k-no;FALSE;48.875.319;23.602.087;+33 9 81 29 83 38;75010;2110;Café A Bar à Cocktail Brunch Canal St Martin;4;"https://www.google.com/maps/place/Caf%C3%A9+A+Bar+%C3%A0+Cocktail+Brunch+Canal+St+Martin/@48.875319,2.35802,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0d28a392b1:0xc2a01678bbca5069!8m2!3d48.875319!4d2.3602087?hl=fr";cafea.fr
"12 Rue Dupetit-Thouars, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipO2PWFCFay2GW_Bv741rmSjjVN2nrdkaS_c9qCZ=w1920-h1080-k-no;FALSE;488.654.359;23.619.221;+33 1 48 42 16 29;75003;33;MONBLEU Le Comptoir;4.6;"https://www.google.com/maps/place/MONBLEU+Le+Comptoir/@48.8654865,2.3597948,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe611602c89:0x4948a7c731bb2b97!8m2!3d48.8654359!4d2.3619221?hl=fr";monbleu.fr
"5 Rue de la Corderie, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOyJOQNlubNX151zxXy7oqmKZfHXyP8VyB2Bh3b=w1920-h1080-k-no;FALSE;488.651.946;23.628.405;+33 9 52 33 24 26;75003;368;Le Carreau;4.6;"https://www.google.com/maps/place/Le+Carreau/@48.8651953,2.3606461,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e06102dc7d1:0x90722ee989f86c8b!8m2!3d48.8651946!4d2.3628405?hl=fr";dood.com
"26 Rue François Miron, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPo6yfwHZqQu4X31Ji04oY4nAg_7m_HRaGYJNVo=w1920-h1080-k-no;FALSE;488.557.914;23.561.041;+33 1 42 77 59 40;75004;857;"La Perla Bar Paris, meilleur bar à tequila Paris, bar et restaurant mexicain dans le Marais, bar à cocktails";3.9;"https://www.google.com/maps/place/La+Perla+Bar+Paris,+meilleur+bar+%C3%A0+tequila+Paris,+bar+et+restaurant+mexicain+dans+le+Marais,+bar+%C3%A0+cocktails/@48.8557402,2.3538995,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fd577ddc33:0x7de16582f3060f68!8m2!3d48.8557914!4d2.3561041?hl=fr";laperla-paris.com
"53 Bd Saint-Martin, 75003 Paris, France";Restaurant;Paris;https://lh3.googleusercontent.com/proxy/UoXWe0_35VTPw9vZUhavWS_THzvTgt4QmUDX2zbhA5Y-pxP_GUFjQgVqFR9iQ-HLGFw4VM7hJznrUUgHkjHhGRk49GJVjbdWbml0KkKkbiOO_RD16ZMuno0UQKSf_tbJpzKcrM2kFszzFCd8OSL9a40KK0yD0INfY2-UZgXPy0j2=w1920-h1080-k-no;FALSE;488.687.409;23.560.392;+33 6 95 73 61 82;75003;83;Le Marigny;3.8;"https://www.google.com/maps/place/Le+Marigny/@48.8687563,2.3538577,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e11cd86fe9f:0xe526936d1fd9e93!8m2!3d48.8687409!4d2.3560392?hl=fr";
"41 Rue Notre Dame de Nazareth, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMPCS1hCTqSaoNT6647SXu292VKYap2icMJueO5=w1920-h1080-k-no;FALSE;488.674.364;2.357.547;+33 1 43 56 81 25;75003;413;Istr;4.6;"https://www.google.com/maps/place/Istr/@48.8674128,2.355346,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0fc250c3df:0x31047b45c3cf11fc!8m2!3d48.8674364!4d2.357547?hl=fr";istr.paris
"18 Rue du Faubourg du Temple, 75011 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPApVTLqnuWuCxbf8CH87DtzIJcESIN7CPYM0oY=w1920-h1080-k-no;FALSE;488.683.901;23.663.228;+33 1 40 21 38 14;75011;1275;"Favela Chic (Club Paris, Bar Paris, Restaurant Paris)";3.7;"https://www.google.com/maps/place/Favela+Chic+(Club+Paris,+Bar+Paris,+Restaurant+Paris)/@48.8683901,2.3641341,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e084a56886f:0xb0827c40d74a26fa!8m2!3d48.8683901!4d2.3663228?hl=fr";favelachic.com
